title	genres	movieId	avg_movie_rating	rating_count	rating_std	release_year	genre_count	no_genre	genre_Action	genre_Adventure	genre_Animation	genre_Children	genre_Comedy	genre_Crime	genre_Documentary	genre_Drama	genre_Fantasy	genre_Film-Noir	genre_Horror	genre_IMAX	genre_Musical	genre_Mystery	genre_Romance	genre_Sci-Fi	genre_Thriller	genre_War	genre_Western
Sleepover (2004)	Comedy	8642	2.63776	98	1.25956	2004	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cinderella Story, A (2004)	Comedy|Romance	8643	3.14043	648	1.1355	2004	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
I, Robot (2004)	Action|Adventure|Sci-Fi|Thriller	8644	3.45962	9671	0.87058	2004	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Maria Full of Grace (Maria, Llena eres de gracia) (2004)	Crime|Drama	8645	3.85189	2218	0.70314	2004	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Distant Drums (1951)	Action|Romance|Western	8646	2.78571	7	1.0351	1951	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Follow That Dream (1962)	Comedy|Musical	8647	2.73529	17	1.16079	1962	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Girl of Your Dreams, The (Niña de tus ojos, La) (1998)	Comedy|Drama	8648	2.7619	21	0.916775	1998	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gray Lady Down (1978)	Drama|Thriller	8649	2.79167	48	0.830492	1978	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Long Day's Journey Into Night (1962)	Drama	8650	3.78058	139	1.00021	1962	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Man of La Mancha (1972)	Adventure|Comedy|Musical	8651	3.52614	153	0.949014	1972	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Night of the Following Day, The (1968)	Crime|Drama	8652	2.84375	16	1.4109	1968	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Posse (1975)	Western	8653	2.625	20	1.2126	1975	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Prince Valiant (1954)	Adventure	8654	2.98485	33	1.21504	1954	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rustlers' Rhapsody (1985)	Comedy|Western	8655	3.20192	52	1.03497	1985	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Short Film About Killing, A (Krótki film o zabijaniu) (1988)	Crime|Drama	8656	4.04733	486	0.896053	1988	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Tin Star, The (1957)	Western	8657	3.37097	62	0.799259	1957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zandalee (1991)	Drama|Thriller	8658	2.31579	57	0.98937	1991	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Brief Crossing (Brève traversée) (2001)	Comedy|Drama|Romance	8659	3.38	25	1.02347	2001	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Deluge, The (Potop) (1974)	Adventure|War	8660	3.36111	36	1.19888	1974	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
How the West Was Won (1962)	Adventure|Drama|Western	8661	3.43602	211	0.865713	1962	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Joan of Arc (1948)	Action|Drama|War	8662	3.45455	88	0.818733	1948	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Live Forever (2003)	Comedy|Documentary	8663	3.41667	54	0.979748	2003	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mr. Klein (Monsieur Klein) (1976)	Drama	8664	3.35	30	1.13828	1976	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bourne Supremacy, The (2004)	Action|Crime|Thriller	8665	3.84689	13438	0.764905	2004	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Catwoman (2004)	Action|Crime|Fantasy	8666	1.91719	1425	1.12484	2004	3	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
A Home at the End of the World (2004)	Drama|Romance	8667	3.46154	299	0.911904	2004	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Some Girl (1998)	Comedy|Drama	8668	3.125	8	0.916125	1998	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Stay Hungry (1976)	Comedy|Drama	8669	2.70833	48	0.898186	1976	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)	Crime|Horror|Mystery|Thriller	8670	3.89918	243	0.913127	1933	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0
Zus & Zo (2001)	Comedy|Drama|Romance	8671	3.15385	26	1.11148	2001	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Battle Hymn (1957)	Drama	8672	3.63333	15	0.766874	1957	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Crash Dive (1943)	Drama|Romance|War	8673	3.0625	8	0.562996	1943	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
Disco Pigs (2001)	Drama	8674	3.2	65	1.15515	2001	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Enemy Below, The (1957)	Action|Drama|War	8675	3.68485	165	0.830487	1957	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Fist of the North Star (1995)	Action|Thriller	8676	2.01786	84	1.13924	1995	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Flash Gordon Conquers the Universe (1940)	Action|Sci-Fi	8677	2.96226	53	1.23198	1940	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Guns of the Magnificent Seven (1969)	Action|Adventure|Drama|Western	8678	3.27778	54	1.01715	1969	4	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Hunters, The (1958)	Drama|War	8679	3.05556	9	0.682113	1958	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
In a Glass Cage (Tras el cristal) (1986)	Drama|Horror	8680	3.18644	59	1.2279	1986	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Lancelot of the Lake (Lancelot du Lac) (1974)	Drama|War	8681	3.09756	41	1.57011	1974	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Last Valley, The (1971)	Adventure	8682	3.33333	15	1.21988	1971	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magnificent Seven Ride!, The (1972)	Western	8683	3.24444	45	0.883062	1972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)	Adventure|Drama	8684	3.9949	294	1.00552	1956	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Miracle of Marcelino, The (Marcelino pan y vino) (1955)	Comedy|Drama	8685	2.94	25	1.01366	1955	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Morituri (1965)	Drama|War	8686	3.48333	30	1.00416	1965	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Orgy of the Dead (1965)	Horror	8687	2.18919	37	1.3912	1965	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Shalako (1968)	Western	8688	2.80357	28	0.808969	1968	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Shock to the System, A (1990)	Comedy|Crime|Thriller	8689	3.42857	98	0.703452	1990	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Slaughterhouse-Five (1972)	Comedy|Drama|Sci-Fi|War	8690	3.68634	644	0.877966	1972	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0
His Brother (Son frère) (2003)	Drama	8691	3	11	1.07238	2003	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Wake Island (1942)	Drama|War	8692	3.29592	49	0.871531	1942	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
What Price Glory (1952)	Drama|War	8693	2.88095	21	1.18221	1952	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
You Were Never Lovelier (1942)	Comedy|Musical|Romance	8694	3.55714	35	0.983477	1942	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Bachelor and the Bobby-Soxer, The (1947)	Comedy	8695	3.52308	195	0.912813	1947	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Breezy (1973)	Drama|Romance	8696	3.06944	36	0.698496	1973	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
City of No Limits, The (la ciudad sin límites, En) (2002)	Drama|Thriller	8697	3.3125	16	0.997914	2002	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Comfort of Strangers, The (1990)	Drama	8698	3.16393	61	0.859851	1990	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dancing in September (2000)	Drama	8699	3.5	5	0.866025	2000	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Destination Tokyo (1943)	Adventure|War	8700	3.33908	87	1.15762	1943	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Dr. Jekyll and Ms. Hyde (1995)	Comedy|Horror	8701	2.18367	98	1.18493	1995	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Dream Lover (1994)	Drama|Mystery	8702	2.84146	41	0.736877	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Fausto 5.0 (2001)	Horror	8703	2.77778	27	1.05003	2001	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
For Queen and Country (1988)	Drama	8704	2.46429	14	0.908598	1988	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Funny About Love (1990)	Comedy|Romance	8705	2.59259	27	1.00036	1990	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Greatest, The (1977)	Drama	8706	2.79167	12	0.78214	1977	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Grief (1993)	Comedy	8707	1.66667	3	1.04083	1993	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hometown Legend (2002)	Drama	8708	3.16667	3	0.763763	2002	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
How I Got Into College (1989)	Comedy|Romance	8709	2.94853	68	0.881568	1989	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Map of the Human Heart (1993)	Drama|Romance	8710	3.58633	139	0.836071	1993	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Mr. Blandings Builds His Dream House (1948)	Comedy	8711	3.69077	401	0.822581	1948	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
My Favorite Wife (1940)	Comedy|Romance	8712	3.8323	322	0.724395	1940	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
New Adventures of Pippi Longstocking, The (1988)	Adventure|Children|Fantasy|Musical	8713	2.87025	158	0.984239	1988	4	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Night and Day (1946)	Drama|Musical	8714	3.1413	46	0.904698	1946	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
No Name on the Bullet (1959)	Western	8715	3.36364	22	1.08213	1959	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Plainsman, The (1937)	War|Western	8716	3.25	32	1.15004	1937	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Slaughter of the Innocents (1993)	Crime|Horror|Mystery|Thriller	8717	2.45	10	0.895979	1993	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0
Snake Pit, The (1948)	Drama	8718	3.66129	124	0.861433	1948	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Spoilers, The (1942)	Action|Western	8719	2.88095	21	1.49085	1942	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Super, The (1991)	Comedy	8720	2.47384	172	0.906869	1991	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tai-Pan (1986)	Adventure	8721	2.93548	31	0.937567	1986	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Two of a Kind (1983)	Comedy|Fantasy|Romance	8722	2.29661	59	0.951943	1983	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Warriors (Guerreros) (2002)	Adventure|Drama|War	8723	2.79167	12	1.43746	2002	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Leopard, The (Gattopardo, Il) (1963)	Drama|War	8724	3.87238	239	1.0579	1963	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Goodbye, Columbus (1969)	Comedy|Drama|Romance	8725	3.39286	98	0.784022	1969	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
President's Analyst, The (1967)	Comedy|Thriller	8726	3.53817	131	0.943843	1967	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Day of the Locust, The (1975)	Drama	8727	3.24138	87	0.89852	1975	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Creeping Flesh, The (1973)	Horror|Sci-Fi	8728	2.80357	28	0.975053	1973	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Swann in Love (Un amour de Swann) (1984)	Drama	8729	3	32	1.15703	1984	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
To End All Wars (2001)	Action|Drama|War	8730	3.56296	135	0.933277	2001	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Moulin Rouge (1952)	Drama	8731	3.19681	282	1.18009	1952	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Belly of an Architect, The (1987)	Drama	8732	3.55238	105	0.940345	1987	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Nest, The (Nid de Guêpes) (2002)	Action|Crime|Thriller	8733	3.15833	60	1.18426	2002	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Love Happy (1949)	Comedy	8734	3.10417	24	0.659037	1949	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
High School Confidential! (1958)	Crime|Drama	8735	3.08333	24	1.1099	1958	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Out of the Blue (1980)	Drama	8736	3.40385	26	1.04899	1980	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Crimetime (1996)	Thriller	8737	1.625	4	0.75	1996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Woman Is a Woman, A (femme est une femme, Une) (1961)	Comedy|Drama|Musical|Romance	8738	3.735	200	0.98086	1961	4	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0
Mamma Roma (1962)	Drama	8739	3.85494	162	0.892832	1962	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lower Depths, The (Donzoko) (1957)	Comedy|Drama	8740	3.67308	104	1.01868	1957	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruby Cairo (1993)	Thriller	8741	2.4	15	0.84937	1993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Night Patrol (1984)	Comedy	8742	2.425	20	1.17288	1984	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Biggles (1986)	Adventure|Fantasy|Sci-Fi	8743	2.91111	45	0.943211	1986	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Fancy Pants (1950)	Comedy|Western	8744	3.07143	35	0.955963	1950	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
World of Suzie Wong, The (1960)	Drama|Romance	8745	3.04348	46	0.780499	1960	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
King of the Ants (2003)	Crime|Horror	8746	2.75	54	1.15232	2003	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Uncle Sam (1997)	Horror	8747	1.72826	46	1.33211	1997	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)	Comedy	8748	3.36957	46	1.01344	1963	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beautiful Troublemaker, The (La belle noiseuse) (1991)	Drama	8749	3.56452	62	1.00606	1991	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Balance, La (1982)	Action|Crime|Drama	8750	2.9375	16	0.997914	1982	3	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Gun Crazy (a.k.a. Deadly Is the Female) (1949)	Crime|Drama|Film-Noir	8751	3.75	210	0.869815	1949	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Set-Up, The (1949)	Drama|Film-Noir|Romance	8752	3.76071	140	0.954859	1949	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
Unprecedented: The 2000 Presidential Election (2002)	Documentary	8753	3.50901	111	1.29155	2002	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Prime of Miss Jean Brodie, The (1969)	Drama	8754	3.86737	377	0.757706	1969	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
My Voyage to Italy (Il mio viaggio in Italia) (1999)	Documentary	8755	3.6875	80	1.0445	1999	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
North Avenue Irregulars, The (1979)	Action|Crime	8756	3.08	25	0.812404	1979	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lovers and Other Strangers (1970)	Comedy	8757	3.55128	39	0.833468	1970	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kotch (1971)	Comedy|Drama	8758	3.23171	41	0.981692	1971	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Greyfriars Bobby (a.k.a. Greyfriars Bobby: The True Story of a Dog) (1961)	Children|Drama	8759	3.63158	19	0.663369	1961	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Side Out (1990)	Comedy|Romance	8760	2.39423	52	0.92002	1990	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Three Lives of Thomasina, The (1964)	Children|Drama	8761	3.41558	77	0.808681	1964	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
No Deposit, No Return (1976)	Children|Comedy	8762	3.30233	43	1.00083	1976	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
One and Only, Genuine, Original Family Band, The (1968)	Children|Comedy|Musical	8763	3.1	15	0.890425	1968	3	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Under the Lighthouse Dancing (1997)	Drama	8764	2.5	6	1.22474	1997	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
This Gun for Hire (1942)	Crime|Film-Noir|Thriller	8765	3.74123	228	0.766112	1942	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
Black Angel (1946)	Drama|Film-Noir|Mystery	8766	3.42647	34	0.930399	1946	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Big Clock, The (1948)	Crime|Film-Noir|Thriller	8767	3.75617	162	0.746082	1948	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
Criss Cross (1949)	Crime|Drama|Film-Noir	8768	3.63913	115	0.828621	1949	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
5th Musketeer, The (a.k.a. Fifth Musketeer, The) (1979)	Adventure	8769	3	51	0.768115	1979	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Evilspeak (1981)	Horror|Sci-Fi	8770	2.29688	32	1.09882	1981	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Sherlock Holmes: Terror by Night (1946)	Crime|Mystery|Thriller	8771	3.2973	37	0.885528	1946	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
Spy Who Came in from the Cold, The (1965)	Drama|Thriller	8772	3.90364	467	0.751485	1965	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Sherlock Holmes and the Secret Weapon (1942)	Crime|Mystery|Thriller	8773	3.33858	127	0.833052	1942	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
Sherlock Holmes: The Woman in Green (1945)	Mystery	8774	2.96875	48	0.996837	1945	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Counterfeit Traitor, The (1962)	Thriller|War	8775	3.48649	37	0.996428	1962	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1, 2, 3, Sun (Un, deuz, trois, soleil) (1993)	Drama	8776	2.6	15	1.51422	1993	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Roadkill (a.k.a. Roadkill: Move or Die) (1989)	Drama	8777	3.46296	27	1.21628	1989	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sherlock Holmes: Dressed to Kill (1946)	Crime|Mystery	8778	3.23944	71	0.936785	1946	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Bon Voyage (2003)	Comedy|Drama	8779	3.2913	115	0.988936	2003	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Assassination Bureau, The (1969)	Action|Adventure|Comedy|Crime|Sci-Fi	8780	3.31373	51	0.94319	1969	5	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Manchurian Candidate, The (2004)	Thriller	8781	3.3718	2539	0.820713	2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Thunderbirds (2004)	Action|Adventure|Fantasy|Sci-Fi	8782	2.28125	240	1.07514	2004	4	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Village, The (2004)	Drama|Mystery|Thriller	8783	3.26315	4583	0.998651	2004	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
Garden State (2004)	Comedy|Drama|Romance	8784	3.8278	9454	0.89059	2004	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Early Summer (Bakushû) (1951)	Drama	8785	3.98485	132	1.061	1951	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Port of Shadows (Quai des brumes) (1938)	Drama	8786	3.81513	119	0.877848	1938	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Thunderbirds Are GO (1966)	Action|Sci-Fi	8787	3.04348	69	1.10726	1966	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Thunderbird Six (1968)	Action|Sci-Fi	8788	3.15714	35	0.953102	1968	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Castle Keep (1969)	Drama|War	8789	2.62069	29	1.0745	1969	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Revengers Tragedy (2002)	Comedy|Horror	8790	3.2619	21	1.27101	2002	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Beyond Hypothermia (Sip si 32 doe) (1996)	Action|Drama|Thriller	8791	2.65	20	1.23651	1996	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Octane (2003)	Horror|Thriller	8792	2.41071	28	1.06331	2003	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
PTU (2003)	Crime|Drama	8793	3.09375	48	1.05011	2003	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino) (1977)	Drama	8794	3.69355	31	1.18798	1977	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Musa the Warrior (Musa) (2001)	Action|Adventure|Drama|War	8795	3.49063	160	0.996017	2001	4	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Funny Thing Happened on the Way to the Forum, A (1966)	Comedy|Musical	8796	3.60849	424	0.81651	1966	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Salesman (1969)	Documentary	8797	3.85196	179	0.780114	1969	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Collateral (2004)	Action|Crime|Drama|Thriller	8798	3.69809	7898	0.755365	2004	4	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Little Black Book (2004)	Comedy|Romance	8799	2.66391	302	0.994397	2004	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Code 46 (2003)	Romance|Sci-Fi	8800	3.23553	501	0.937771	2003	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
In the Soup (1992)	Comedy|Drama	8801	3.30208	48	0.867496	1992	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
They Came to Cordura (1959)	Western	8802	3.0625	8	0.728869	1959	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Blue Spring (Aoi haru) (2001)	Drama	8803	3.42647	34	1.05265	2001	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Story of Women (Affaire de femmes, Une) (1988)	Drama	8804	3.60294	34	0.850841	1988	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
